time	V(out1)	V(out2)	V(out3)
Step Information: Cap=1p  (Step: 1/4)
2.113523999715885e-01	1.459136e+01	2.428318e+01	3.243725e+01
2.123289624715885e-01	1.402178e+01	2.329618e+01	3.145024e+01
2.133055249715885e-01	1.347604e+01	2.254121e+01	3.069527e+01
2.142820874715885e-01	1.304950e+01	2.206919e+01	3.022326e+01
2.143754953764555e-01	1.303275e+01	2.205244e+01	3.020650e+01
2.145623111861894e-01	1.303230e+01	2.205199e+01	3.020606e+01
2.149359428056573e-01	1.303171e+01	2.205141e+01	3.020547e+01
2.152761884113036e-01	1.303150e+01	2.205119e+01	3.020526e+01
2.157495050467858e-01	1.303145e+01	2.205114e+01	3.020521e+01
2.165160933732089e-01	1.303145e+01	2.205114e+01	3.020520e+01
2.174926558732089e-01	1.303145e+01	2.205114e+01	3.020520e+01
2.184692183732089e-01	1.303145e+01	2.205114e+01	3.020520e+01
2.194457808732089e-01	1.312729e+01	2.224282e+01	3.049272e+01
2.204223433732089e-01	1.342232e+01	2.283288e+01	3.137781e+01
2.205444136857089e-01	1.347922e+01	2.294669e+01	3.154771e+01
2.207885543107089e-01	1.362162e+01	2.323149e+01	3.193445e+01
2.212768355607089e-01	1.394458e+01	2.387741e+01	3.267888e+01
2.222533980607089e-01	1.456938e+01	2.511742e+01	3.395805e+01
2.232299605607089e-01	1.513402e+01	2.614928e+01	3.499058e+01
2.242065230607089e-01	1.562629e+01	2.689768e+01	3.573934e+01
2.249999319973086e-01	1.588662e+01	2.721631e+01	3.605805e+01
2.252999747246597e-01	1.591756e+01	2.724725e+01	3.608900e+01
2.257881755408065e-01	1.591776e+01	2.724745e+01	3.608919e+01
2.265783557853228e-01	1.591779e+01	2.724748e+01	3.608922e+01
2.275549182853228e-01	1.591779e+01	2.724748e+01	3.608922e+01
2.285314807853228e-01	1.591779e+01	2.724748e+01	3.608922e+01
2.295080432853228e-01	1.581543e+01	2.704277e+01	3.588451e+01
2.304846057853228e-01	1.549689e+01	2.640567e+01	3.524741e+01
2.306066760978228e-01	1.543208e+01	2.627607e+01	3.511781e+01
2.308508167228228e-01	1.528348e+01	2.597886e+01	3.482060e+01
2.313390979728228e-01	1.499102e+01	2.542392e+01	3.426566e+01
2.323156604728228e-01	1.439651e+01	2.440771e+01	3.324945e+01
2.324377307853228e-01	1.431448e+01	2.429627e+01	3.313801e+01
2.326818714103228e-01	1.414454e+01	2.410978e+01	3.295152e+01
2.331701526603228e-01	1.386084e+01	2.381321e+01	3.265495e+01
2.341467151603228e-01	1.347456e+01	2.341876e+01	3.226050e+01
2.349764517536762e-01	1.330905e+01	2.325079e+01	3.209253e+01
2.352912474182480e-01	1.329273e+01	2.323427e+01	3.207601e+01
2.357739883375103e-01	1.329272e+01	2.323426e+01	3.207600e+01
2.365555215359969e-01	1.329272e+01	2.323426e+01	3.207600e+01
2.375320840359969e-01	1.329272e+01	2.323426e+01	3.207600e+01
2.385086465359969e-01	1.329272e+01	2.323426e+01	3.207600e+01
2.394852090359969e-01	1.335887e+01	2.336656e+01	3.227445e+01
2.404617715359969e-01	1.357073e+01	2.379027e+01	3.291002e+01
2.405838418484969e-01	1.362028e+01	2.388938e+01	3.305869e+01
2.408279824734969e-01	1.375110e+01	2.415103e+01	3.343185e+01
2.413162637234969e-01	1.403518e+01	2.471918e+01	3.416959e+01
2.414383340359969e-01	1.411448e+01	2.487778e+01	3.435069e+01
2.416824746609969e-01	1.427989e+01	2.520861e+01	3.469489e+01
2.421707559109969e-01	1.458934e+01	2.580880e+01	3.530687e+01
2.431473184109969e-01	1.518013e+01	2.687196e+01	3.637983e+01
2.432693887234969e-01	1.526249e+01	2.698853e+01	3.649694e+01
2.435135293484969e-01	1.543354e+01	2.718035e+01	3.668900e+01
2.440018105984969e-01	1.569065e+01	2.745158e+01	3.696037e+01
2.449187625344368e-01	1.597455e+01	2.774223e+01	3.725110e+01
2.452697999985004e-01	1.601799e+01	2.778645e+01	3.729533e+01
2.457391174296057e-01	1.602435e+01	2.779291e+01	3.730178e+01
2.464993566477469e-01	1.602483e+01	2.779338e+01	3.730226e+01
2.474759191477469e-01	1.602483e+01	2.779338e+01	3.730226e+01
2.484524816477469e-01	1.602483e+01	2.779338e+01	3.730226e+01
2.494290441477469e-01	1.599026e+01	2.772425e+01	3.723312e+01
2.504056066477469e-01	1.586220e+01	2.746813e+01	3.697701e+01
2.505276769602469e-01	1.581354e+01	2.737080e+01	3.687968e+01
2.507718175852469e-01	1.566600e+01	2.707573e+01	3.658461e+01
2.512600988352469e-01	1.538158e+01	2.651097e+01	3.601985e+01
2.522366613352469e-01	1.481312e+01	2.549062e+01	3.499950e+01
2.532132238352469e-01	1.426003e+01	2.469330e+01	3.420218e+01
2.541897863352469e-01	1.382168e+01	2.419625e+01	3.370512e+01
2.542902354630597e-01	1.380203e+01	2.417659e+01	3.368547e+01
2.544911337186854e-01	1.379802e+01	2.417258e+01	3.368146e+01
2.548929302299366e-01	1.379343e+01	2.416799e+01	3.367687e+01
2.552601914651402e-01	1.379192e+01	2.416648e+01	3.367536e+01
2.557234925879843e-01	1.379167e+01	2.416623e+01	3.367511e+01
2.564741723975011e-01	1.379165e+01	2.416621e+01	3.367508e+01
2.574507348975011e-01	1.379165e+01	2.416621e+01	3.367508e+01
2.584272973975011e-01	1.379165e+01	2.416621e+01	3.367508e+01
2.594038598975011e-01	1.382804e+01	2.423901e+01	3.378428e+01
2.603804223975011e-01	1.395630e+01	2.449551e+01	3.416904e+01
2.605024927100011e-01	1.399881e+01	2.458054e+01	3.429659e+01
2.607466333350011e-01	1.412238e+01	2.482769e+01	3.466716e+01
2.612349145850011e-01	1.438930e+01	2.536151e+01	3.540253e+01
2.622114770850011e-01	1.496045e+01	2.650323e+01	3.675935e+01
2.631880395850011e-01	1.550984e+01	2.749450e+01	3.780807e+01
2.641646020850011e-01	1.602226e+01	2.820034e+01	3.851391e+01
2.649834930796275e-01	1.635787e+01	2.856514e+01	3.887871e+01
2.652938646370963e-01	1.640676e+01	2.861420e+01	3.892776e+01
2.657782430627337e-01	1.640676e+01	2.861420e+01	3.892776e+01
2.665623705119628e-01	1.640676e+01	2.861420e+01	3.892776e+01
2.675389330119628e-01	1.640676e+01	2.861420e+01	3.892776e+01
2.685154955119628e-01	1.640676e+01	2.861420e+01	3.892776e+01
2.694920580119628e-01	1.637602e+01	2.855270e+01	3.886627e+01
2.704686205119628e-01	1.625894e+01	2.831855e+01	3.863211e+01
2.705906908244628e-01	1.621142e+01	2.822351e+01	3.853708e+01
2.708348314494628e-01	1.606481e+01	2.793029e+01	3.824385e+01
2.713231126994628e-01	1.577877e+01	2.737159e+01	3.768516e+01
2.722996751994628e-01	1.521792e+01	2.633935e+01	3.665292e+01
2.724217455119628e-01	1.513943e+01	2.622488e+01	3.653845e+01
2.726658861369628e-01	1.497123e+01	2.603302e+01	3.634658e+01
2.731541673869628e-01	1.468777e+01	2.573388e+01	3.604744e+01
2.741307298869628e-01	1.430495e+01	2.534302e+01	3.565659e+01
2.749701448832833e-01	1.413863e+01	2.517427e+01	3.548784e+01
2.752889031313214e-01	1.412190e+01	2.515734e+01	3.547091e+01
2.757701772036698e-01	1.412190e+01	2.515734e+01	3.547091e+01
2.765493858935701e-01	1.412190e+01	2.515734e+01	3.547091e+01
2.775259483935701e-01	1.412190e+01	2.515734e+01	3.547091e+01
2.785025108935701e-01	1.412190e+01	2.515734e+01	3.547091e+01
2.794790733935701e-01	1.412952e+01	2.517259e+01	3.549378e+01
2.804556358935701e-01	1.417496e+01	2.526346e+01	3.563010e+01
2.805777062060701e-01	1.420940e+01	2.533235e+01	3.573342e+01
2.808218468310701e-01	1.433317e+01	2.557989e+01	3.609565e+01
2.813101280810701e-01	1.461175e+01	2.613703e+01	3.682120e+01
2.822866905810701e-01	1.519612e+01	2.730505e+01	3.813979e+01
2.832632530810701e-01	1.573608e+01	2.828149e+01	3.915106e+01
2.842398155810701e-01	1.622673e+01	2.895663e+01	3.982621e+01
2.850129261610149e-01	1.652840e+01	2.928428e+01	4.015386e+01
2.853210478851895e-01	1.657440e+01	2.933057e+01	4.020015e+01
2.858224263854069e-01	1.657440e+01	2.933057e+01	4.020015e+01
2.866334419238602e-01	1.657440e+01	2.933057e+01	4.020015e+01
2.876100044238602e-01	1.657440e+01	2.933057e+01	4.020015e+01
2.885865669238602e-01	1.657440e+01	2.933057e+01	4.020015e+01
2.895631294238602e-01	1.656320e+01	2.930817e+01	4.017775e+01
2.905396919238602e-01	1.650270e+01	2.918715e+01	4.005674e+01
2.906617622363602e-01	1.646090e+01	2.910356e+01	3.997314e+01
2.909059028613602e-01	1.631701e+01	2.881578e+01	3.968536e+01
2.913941841113602e-01	1.603809e+01	2.826066e+01	3.913024e+01
2.923707466113602e-01	1.549018e+01	2.726452e+01	3.813411e+01
2.933473091113602e-01	1.497002e+01	2.649617e+01	3.736575e+01
2.943238716113602e-01	1.456956e+01	2.603383e+01	3.690341e+01
2.944140761862736e-01	1.455403e+01	2.601830e+01	3.688788e+01
2.945944853361004e-01	1.455179e+01	2.601605e+01	3.688563e+01
2.949553036357541e-01	1.454909e+01	2.601335e+01	3.688293e+01
2.952833862667952e-01	1.454817e+01	2.601243e+01	3.688201e+01
2.957612079879080e-01	1.454798e+01	2.601225e+01	3.688182e+01
2.965349434175161e-01	1.454796e+01	2.601223e+01	3.688181e+01
2.975115059175161e-01	1.454796e+01	2.601223e+01	3.688181e+01
2.984880684175161e-01	1.454796e+01	2.601223e+01	3.688181e+01
2.994646309175161e-01	1.454796e+01	2.601223e+01	3.688181e+01
3.004411934175161e-01	1.465704e+01	2.623039e+01	3.720872e+01
3.014177559175161e-01	1.498831e+01	2.689292e+01	3.819702e+01
3.015398262300161e-01	1.505211e+01	2.702052e+01	3.837034e+01
3.017839668550161e-01	1.520120e+01	2.731871e+01	3.871751e+01
3.022722481050161e-01	1.548940e+01	2.789511e+01	3.932098e+01
3.032488106050161e-01	1.599537e+01	2.885098e+01	4.028654e+01
3.042253731050161e-01	1.645724e+01	2.959980e+01	4.103930e+01
3.043231134304774e-01	1.649607e+01	2.964919e+01	4.108880e+01
3.045185940814001e-01	1.655025e+01	2.970340e+01	4.114302e+01
3.049095553832455e-01	1.661540e+01	2.976859e+01	4.120820e+01
3.052663757655211e-01	1.664021e+01	2.979341e+01	4.123303e+01
3.057335493139369e-01	1.664626e+01	2.979946e+01	4.123907e+01
3.064903831722574e-01	1.664676e+01	2.979996e+01	4.123958e+01
3.074669456722574e-01	1.664676e+01	2.979996e+01	4.123958e+01
3.084435081722574e-01	1.664676e+01	2.979996e+01	4.123958e+01
3.094200706722574e-01	1.664676e+01	2.979996e+01	4.123958e+01
3.103966331722574e-01	1.656013e+01	2.962669e+01	4.106631e+01
3.113731956722574e-01	1.628829e+01	2.908302e+01	4.052264e+01
3.114952659847574e-01	1.623105e+01	2.896853e+01	4.040815e+01
3.117394066097574e-01	1.609892e+01	2.870427e+01	4.014389e+01
3.122276878597574e-01	1.583138e+01	2.822712e+01	3.966674e+01
3.132042503597574e-01	1.525998e+01	2.738506e+01	3.882467e+01
3.133263206722574e-01	1.519177e+01	2.730344e+01	3.874306e+01
3.135704612972574e-01	1.507670e+01	2.718836e+01	3.862798e+01
3.140587425472574e-01	1.491361e+01	2.702526e+01	3.846488e+01
3.149415707153562e-01	1.475212e+01	2.686376e+01	3.830338e+01
3.152782808559949e-01	1.473168e+01	2.684332e+01	3.828294e+01
3.157529072298474e-01	1.473162e+01	2.684326e+01	3.828288e+01
3.165215739580259e-01	1.473161e+01	2.684325e+01	3.828287e+01
3.174981364580259e-01	1.473161e+01	2.684325e+01	3.828287e+01
3.184746989580259e-01	1.473161e+01	2.684325e+01	3.828287e+01
3.194512614580259e-01	1.473161e+01	2.684325e+01	3.828287e+01
3.204278239580259e-01	1.481030e+01	2.700062e+01	3.851892e+01
3.214043864580259e-01	1.505490e+01	2.748982e+01	3.925269e+01
3.215264567705259e-01	1.510640e+01	2.759283e+01	3.940108e+01
3.217705973955259e-01	1.523951e+01	2.785906e+01	3.974197e+01
3.222588786455259e-01	1.551688e+01	2.841372e+01	4.035836e+01
3.232354411455259e-01	1.603797e+01	2.936937e+01	4.133695e+01
3.242120036455259e-01	1.654113e+01	3.011346e+01	4.208239e+01
3.243107625319620e-01	1.658434e+01	3.016423e+01	4.213321e+01
3.245082803048342e-01	1.664215e+01	3.022211e+01	4.219109e+01
3.249033158505785e-01	1.670920e+01	3.028924e+01	4.225821e+01
3.252640549526997e-01	1.673503e+01	3.031509e+01	4.228407e+01
3.257297753501095e-01	1.674161e+01	3.032169e+01	4.229066e+01
3.264843003242859e-01	1.674211e+01	3.032219e+01	4.229116e+01
3.274608628242859e-01	1.674211e+01	3.032219e+01	4.229116e+01
3.284374253242859e-01	1.674211e+01	3.032219e+01	4.229116e+01
3.294139878242859e-01	1.674211e+01	3.032219e+01	4.229116e+01
3.303905503242859e-01	1.668242e+01	3.020281e+01	4.217179e+01
3.313671128242859e-01	1.648621e+01	2.981039e+01	4.177936e+01
3.314891831367859e-01	1.643535e+01	2.970867e+01	4.167764e+01
3.317333237617859e-01	1.630374e+01	2.944545e+01	4.141442e+01
3.322216050117859e-01	1.604292e+01	2.897497e+01	4.094395e+01
3.331981675117859e-01	1.550423e+01	2.816608e+01	4.013506e+01
3.333202378242859e-01	1.543848e+01	2.808660e+01	4.005558e+01
3.335643784492859e-01	1.532342e+01	2.797030e+01	3.993928e+01
3.340526596992859e-01	1.516036e+01	2.780560e+01	3.977458e+01
3.349391428822853e-01	1.499974e+01	2.764348e+01	3.961246e+01
3.352773782076153e-01	1.497961e+01	2.762317e+01	3.959214e+01
3.357514395897495e-01	1.497959e+01	2.762315e+01	3.959213e+01
3.365192097986138e-01	1.497959e+01	2.762315e+01	3.959213e+01
3.374957722986138e-01	1.497959e+01	2.762315e+01	3.959213e+01
3.384723347986138e-01	1.497959e+01	2.762315e+01	3.959213e+01
3.394488972986138e-01	1.497959e+01	2.762315e+01	3.959213e+01
3.404254597986138e-01	1.503344e+01	2.773084e+01	3.975366e+01
3.414020222986138e-01	1.520835e+01	2.808067e+01	4.027840e+01
3.415240926111138e-01	1.525214e+01	2.816824e+01	4.040821e+01
3.417682332361138e-01	1.537767e+01	2.841931e+01	4.074733e+01
3.422565144861138e-01	1.564705e+01	2.895801e+01	4.137024e+01
3.432330769861138e-01	1.616563e+01	2.990476e+01	4.235040e+01
3.442096394861138e-01	1.666830e+01	3.063669e+01	4.308291e+01
3.443085783756406e-01	1.671170e+01	3.068693e+01	4.313317e+01
3.445064561546941e-01	1.677000e+01	3.074551e+01	4.319175e+01
3.449022117128012e-01	1.683740e+01	3.081322e+01	4.325946e+01
3.452636442414803e-01	1.686342e+01	3.083935e+01	4.328559e+01
3.457291074674543e-01	1.687008e+01	3.084604e+01	4.329229e+01
3.464832237691532e-01	1.687057e+01	3.084654e+01	4.329279e+01
3.474597862691532e-01	1.687057e+01	3.084654e+01	4.329279e+01
3.484363487691532e-01	1.687057e+01	3.084654e+01	4.329279e+01
3.494129112691532e-01	1.687057e+01	3.084654e+01	4.329279e+01
3.503894737691532e-01	1.683502e+01	3.077544e+01	4.322169e+01
3.513660362691532e-01	1.670697e+01	3.051933e+01	4.296557e+01
3.514881065816532e-01	1.666209e+01	3.042957e+01	4.287581e+01
3.517322472066532e-01	1.653142e+01	3.016824e+01	4.261448e+01
3.522205284566532e-01	1.627760e+01	2.969930e+01	4.214554e+01
3.531970909566532e-01	1.577243e+01	2.889612e+01	4.134237e+01
3.533191612691532e-01	1.570944e+01	2.881495e+01	4.126120e+01
3.535633018941532e-01	1.559519e+01	2.869242e+01	4.113866e+01
3.540515831441532e-01	1.543290e+01	2.852223e+01	4.096847e+01
3.549387129766328e-01	1.527409e+01	2.835810e+01	4.080434e+01
3.552772183699346e-01	1.525432e+01	2.833777e+01	4.078401e+01
3.557511797039373e-01	1.525431e+01	2.833776e+01	4.078400e+01
3.565187911491726e-01	1.525431e+01	2.833776e+01	4.078400e+01
3.574953536491726e-01	1.525431e+01	2.833776e+01	4.078400e+01
3.584719161491726e-01	1.525431e+01	2.833776e+01	4.078400e+01
3.594484786491726e-01	1.525431e+01	2.833776e+01	4.078400e+01
3.604250411491726e-01	1.528819e+01	2.840553e+01	4.088566e+01
3.614016036491726e-01	1.540685e+01	2.864283e+01	4.124161e+01
3.615236739616726e-01	1.544517e+01	2.871947e+01	4.135652e+01
3.617678145866726e-01	1.556472e+01	2.895858e+01	4.168862e+01
3.622560958366726e-01	1.583123e+01	2.949160e+01	4.234358e+01
3.623781661491726e-01	1.590056e+01	2.963026e+01	4.249458e+01
3.626223067741726e-01	1.603260e+01	2.989434e+01	4.276106e+01
3.631105880241726e-01	1.627867e+01	3.034262e+01	4.321248e+01
3.640871505241726e-01	1.676157e+01	3.108077e+01	4.395407e+01
3.641953668537988e-01	1.680946e+01	3.114002e+01	4.401346e+01
3.644117995130513e-01	1.688007e+01	3.121116e+01	4.408461e+01
3.648446648315562e-01	1.696686e+01	3.129860e+01	4.417206e+01
3.652422260629252e-01	1.700146e+01	3.133345e+01	4.420691e+01
3.656942743398338e-01	1.700941e+01	3.134146e+01	4.421492e+01
3.664270492206928e-01	1.700999e+01	3.134204e+01	4.421550e+01
3.674036117206928e-01	1.700999e+01	3.134204e+01	4.421550e+01
3.683801742206928e-01	1.700999e+01	3.134204e+01	4.421550e+01
3.693567367206928e-01	1.700999e+01	3.134204e+01	4.421550e+01
3.703332992206928e-01	1.700398e+01	3.133002e+01	4.420348e+01
3.713098617206928e-01	1.686677e+01	3.105560e+01	4.392905e+01
3.722864242206928e-01	1.648425e+01	3.029750e+01	4.317096e+01
3.732629867206928e-01	1.601920e+01	2.946888e+01	4.234234e+01
3.742395492206928e-01	1.563535e+01	2.896585e+01	4.183930e+01
3.743362083691261e-01	1.560992e+01	2.894042e+01	4.181388e+01
3.745295266659927e-01	1.558621e+01	2.891671e+01	4.179017e+01
3.749161632597258e-01	1.556982e+01	2.890032e+01	4.177378e+01
3.752688333472069e-01	1.556642e+01	2.889691e+01	4.177037e+01
3.757375455860294e-01	1.556589e+01	2.889639e+01	4.176985e+01
3.764968236350043e-01	1.556585e+01	2.889635e+01	4.176981e+01
3.774733861350043e-01	1.556585e+01	2.889635e+01	4.176981e+01
3.784499486350043e-01	1.556585e+01	2.889635e+01	4.176981e+01
3.794265111350043e-01	1.556585e+01	2.889635e+01	4.176981e+01
3.804030736350043e-01	1.558792e+01	2.894048e+01	4.183600e+01
3.813796361350043e-01	1.567303e+01	2.911071e+01	4.209135e+01
3.815017064475043e-01	1.570839e+01	2.918143e+01	4.219743e+01
3.817458470725043e-01	1.581906e+01	2.940276e+01	4.252264e+01
3.822341283225043e-01	1.604985e+01	2.986434e+01	4.313482e+01
3.832106908225043e-01	1.651845e+01	3.076447e+01	4.417395e+01
3.841872533225043e-01	1.695761e+01	3.152238e+01	4.496541e+01
3.842878949628383e-01	1.699569e+01	3.157346e+01	4.501649e+01
3.844891782435065e-01	1.705180e+01	3.162963e+01	4.507266e+01
3.848917448048428e-01	1.712259e+01	3.170049e+01	4.514352e+01
3.852597504385938e-01	1.714966e+01	3.172760e+01	4.517063e+01
3.857227753799687e-01	1.715579e+01	3.173373e+01	4.517676e+01
3.864730161332026e-01	1.715633e+01	3.173428e+01	4.517730e+01
3.874495786332026e-01	1.715633e+01	3.173428e+01	4.517730e+01
3.884261411332026e-01	1.715633e+01	3.173428e+01	4.517730e+01
3.894027036332026e-01	1.715633e+01	3.173428e+01	4.517730e+01
3.903792661332026e-01	1.715630e+01	3.173421e+01	4.517723e+01
3.913558286332026e-01	1.703890e+01	3.149941e+01	4.494244e+01
3.923323911332026e-01	1.668649e+01	3.079460e+01	4.423763e+01
3.924544614457026e-01	1.662933e+01	3.068035e+01	4.412337e+01
3.926986020707026e-01	1.651199e+01	3.047299e+01	4.391602e+01
3.931868833207026e-01	1.625569e+01	3.010620e+01	4.354923e+01
3.933089536332026e-01	1.619059e+01	3.002980e+01	4.347283e+01
3.935530942582026e-01	1.607449e+01	2.991045e+01	4.335348e+01
3.940413755082026e-01	1.590940e+01	2.974151e+01	4.318454e+01
3.949346333672678e-01	1.574351e+01	2.957237e+01	4.301540e+01
3.952757015472978e-01	1.572232e+01	2.955079e+01	4.299382e+01
3.957487134258661e-01	1.572213e+01	2.955060e+01	4.299363e+01
3.965148180726508e-01	1.572212e+01	2.955059e+01	4.299362e+01
3.974913805726508e-01	1.572212e+01	2.955059e+01	4.299362e+01
3.984679430726508e-01	1.572212e+01	2.955059e+01	4.299362e+01
3.994445055726508e-01	1.572212e+01	2.955059e+01	4.299362e+01
4.004210680726508e-01	1.572212e+01	2.955059e+01	4.299362e+01
4.013976305726508e-01	1.583125e+01	2.976884e+01	4.327290e+01
4.023741930726508e-01	1.616493e+01	3.043620e+01	4.411740e+01
4.024962633851508e-01	1.622608e+01	3.055851e+01	4.426058e+01
4.027404040101508e-01	1.635178e+01	3.080990e+01	4.452991e+01
4.032286852601508e-01	1.658481e+01	3.123519e+01	4.496840e+01
4.042052477601508e-01	1.703778e+01	3.193078e+01	4.567215e+01
4.043045209382176e-01	1.707787e+01	3.198072e+01	4.572236e+01
4.045030672943512e-01	1.713461e+01	3.203770e+01	4.577934e+01
4.049001600066183e-01	1.720269e+01	3.210604e+01	4.584769e+01
4.052628810391800e-01	1.722882e+01	3.213228e+01	4.587393e+01
4.057278663701627e-01	1.723518e+01	3.213867e+01	4.588032e+01
4.064812232004901e-01	1.723570e+01	3.213918e+01	4.588083e+01
4.074577857004901e-01	1.723570e+01	3.213918e+01	4.588083e+01
4.084343482004901e-01	1.723570e+01	3.213918e+01	4.588083e+01
4.094109107004901e-01	1.723570e+01	3.213918e+01	4.588083e+01
4.103874732004901e-01	1.723570e+01	3.213918e+01	4.588083e+01
4.113640357004901e-01	1.714129e+01	3.195036e+01	4.569201e+01
4.123405982004901e-01	1.685309e+01	3.137398e+01	4.511563e+01
4.124626685129901e-01	1.680139e+01	3.127057e+01	4.501222e+01
4.127068091379901e-01	1.668799e+01	3.106531e+01	4.480696e+01
4.131950903879901e-01	1.644668e+01	3.070193e+01	4.444358e+01
4.133171607004901e-01	1.638411e+01	3.062497e+01	4.436662e+01
4.135613013254901e-01	1.626929e+01	3.050290e+01	4.424455e+01
4.140495825754901e-01	1.610588e+01	3.033232e+01	4.407397e+01
4.149379139020405e-01	1.594437e+01	3.016574e+01	4.390738e+01
4.152769212744381e-01	1.592408e+01	3.014489e+01	4.388654e+01
4.157506966445592e-01	1.592402e+01	3.014482e+01	4.388647e+01
4.165180129816801e-01	1.592401e+01	3.014482e+01	4.388647e+01
4.174945754816801e-01	1.592401e+01	3.014482e+01	4.388647e+01
4.184711379816801e-01	1.592401e+01	3.014482e+01	4.388647e+01
4.194477004816801e-01	1.592401e+01	3.014482e+01	4.388647e+01
4.204242629816801e-01	1.592401e+01	3.014482e+01	4.388647e+01
4.214008254816801e-01	1.601297e+01	3.032273e+01	4.413291e+01
4.223773879816801e-01	1.628874e+01	3.087427e+01	4.488510e+01
4.224994582941801e-01	1.634417e+01	3.098512e+01	4.502087e+01
4.227435989191801e-01	1.646758e+01	3.123195e+01	4.529085e+01
4.232318801691801e-01	1.669837e+01	3.165335e+01	4.572777e+01
4.242084426691801e-01	1.714307e+01	3.233551e+01	4.641813e+01
4.243074726694046e-01	1.718252e+01	3.238463e+01	4.646753e+01
4.245055326698536e-01	1.723891e+01	3.244174e+01	4.652465e+01
4.249016526707515e-01	1.730650e+01	3.251015e+01	4.659308e+01
4.252634362892181e-01	1.733242e+01	3.253638e+01	4.661931e+01
4.257287693025004e-01	1.733874e+01	3.254278e+01	4.662571e+01
4.264826786759296e-01	1.733926e+01	3.254329e+01	4.662623e+01
4.274592411759296e-01	1.733926e+01	3.254329e+01	4.662623e+01
4.284358036759296e-01	1.733926e+01	3.254329e+01	4.662623e+01
4.294123661759296e-01	1.733926e+01	3.254329e+01	4.662623e+01
4.303889286759296e-01	1.733926e+01	3.254329e+01	4.662623e+01
4.313654911759296e-01	1.726286e+01	3.239050e+01	4.647343e+01
4.323420536759296e-01	1.702518e+01	3.191515e+01	4.599809e+01
4.324641239884296e-01	1.697776e+01	3.182029e+01	4.590323e+01
4.327082646134296e-01	1.686978e+01	3.161555e+01	4.569848e+01
4.331965458634296e-01	1.665190e+01	3.124912e+01	4.533205e+01
4.333186161759296e-01	1.659366e+01	3.116985e+01	4.525279e+01
4.335627568009296e-01	1.648104e+01	3.104276e+01	4.512570e+01
4.340510380509296e-01	1.631927e+01	3.086952e+01	4.495245e+01
4.349384952764724e-01	1.616221e+01	3.070624e+01	4.478917e+01
4.352771374293758e-01	1.614281e+01	3.068622e+01	4.476916e+01
4.357510480996153e-01	1.614272e+01	3.068614e+01	4.476907e+01
4.365185791468920e-01	1.614272e+01	3.068614e+01	4.476907e+01
4.374951416468920e-01	1.614272e+01	3.068614e+01	4.476907e+01
4.384717041468920e-01	1.614272e+01	3.068614e+01	4.476907e+01
4.394482666468920e-01	1.614272e+01	3.068614e+01	4.476907e+01
4.404248291468920e-01	1.614272e+01	3.068614e+01	4.476907e+01
4.414013916468920e-01	1.621300e+01	3.082669e+01	4.497244e+01
4.423779541468920e-01	1.643480e+01	3.127029e+01	4.560324e+01
4.425000244593920e-01	1.648468e+01	3.137005e+01	4.572883e+01
4.427441650843920e-01	1.660556e+01	3.161182e+01	4.599857e+01
4.432324463343920e-01	1.683167e+01	3.202874e+01	4.643325e+01
4.442090088343920e-01	1.725611e+01	3.269470e+01	4.710763e+01
4.443079957349498e-01	1.729408e+01	3.274337e+01	4.715658e+01
4.445059695360655e-01	1.734988e+01	3.280222e+01	4.721549e+01
4.449019171382969e-01	1.741724e+01	3.287278e+01	4.728611e+01
4.452635346659981e-01	1.744307e+01	3.289969e+01	4.731304e+01
4.457289292795895e-01	1.744932e+01	3.290618e+01	4.731953e+01
4.464829365460671e-01	1.744983e+01	3.290671e+01	4.732006e+01
4.474594990460671e-01	1.744983e+01	3.290671e+01	4.732006e+01
4.484360615460671e-01	1.744983e+01	3.290671e+01	4.732006e+01
4.494126240460671e-01	1.744983e+01	3.290671e+01	4.732006e+01
4.503891865460671e-01	1.744983e+01	3.290671e+01	4.732006e+01
4.513657490460671e-01	1.739107e+01	3.278917e+01	4.720252e+01
4.523423115460671e-01	1.720289e+01	3.241282e+01	4.682616e+01
4.524643818585671e-01	1.715969e+01	3.232641e+01	4.673976e+01
4.527085224835671e-01	1.705483e+01	3.212205e+01	4.653540e+01
4.531968037335671e-01	1.685390e+01	3.178016e+01	4.619351e+01
4.541733662335671e-01	1.650149e+01	3.129129e+01	4.570464e+01
4.549869371521432e-01	1.631304e+01	3.107251e+01	4.548586e+01
4.552951447584778e-01	1.629018e+01	3.104964e+01	4.546299e+01
4.557803240679611e-01	1.629018e+01	3.104964e+01	4.546299e+01
4.565657200621824e-01	1.629018e+01	3.104964e+01	4.546299e+01
4.575422825621824e-01	1.629018e+01	3.104964e+01	4.546299e+01
4.585188450621824e-01	1.629018e+01	3.104964e+01	4.546299e+01
4.594954075621824e-01	1.629018e+01	3.104964e+01	4.546299e+01
4.604719700621824e-01	1.629018e+01	3.104964e+01	4.546299e+01
4.614485325621824e-01	1.636002e+01	3.118932e+01	4.566820e+01
4.624250950621824e-01	1.657929e+01	3.162786e+01	4.630291e+01
4.625471653746824e-01	1.662784e+01	3.172495e+01	4.642773e+01
4.627913059996824e-01	1.674526e+01	3.195980e+01	4.669341e+01
4.632795872496824e-01	1.696048e+01	3.236466e+01	4.711742e+01
4.642561497496824e-01	1.734642e+01	3.300243e+01	4.776403e+01
